x,y,z,u,v
-0.94582,-0.3247,-2.25,1.9984704,0.9979599
-0.94582,-0.3247,-2.375,1.996664,1.0072819
-0.98636,-0.16459,-2.25,1.9987015,0.9980396
-0.98636,-0.16459,-2.375,1.9967009,1.0071564
-1.0,1.9843e-16,-2.25,1.9987243,0.9981851
-1.0,9.617e-17,-2.375,1.996559,1.0071217
-0.98636,0.16459,-2.25,1.9985574,0.998381
-0.98636,0.16459,-2.375,1.9962593,1.0071591
-0.84031,-0.14451,-2.25,1.9965911,0.99778515
-0.82246,-0.28235,-2.25,1.9967628,0.9978731
-0.84031,-0.14451,-2.375,1.9936345,1.0061722
-0.82246,-0.28235,-2.375,1.9940363,1.0064877
-0.84023,-0.0036728,-2.25,1.9963269,0.9977403
-0.84023,-0.0036728,-2.375,1.9931988,1.0059453
-0.82197,0.13716,-2.25,1.9960147,0.9977466
-0.82197,0.13716,-2.375,1.9927729,1.0058129
-0.69427,-0.12442,-2.25,1.9942521,0.9971916
-0.6991,-0.24,-2.25,1.994787,0.99745065
-0.69427,-0.12442,-2.375,1.9906869,1.0051274
-0.6991,-0.24,-2.375,1.9914343,1.0055906
-0.68047,-0.0073457,-2.25,1.9937551,0.99698097
-0.68047,-0.0073457,-2.375,1.9900427,1.0047618
-0.65757,0.10973,-2.25,1.9933474,0.9968423
-0.65757,0.10973,-2.375,1.9895464,1.0045124
-0.54822,-0.10433,-2.25,1.9920518,0.9965167
-0.57574,-0.19765,-2.25,1.992823,0.996886
-0.54822,-0.10433,-2.375,1.9881186,1.0041902
-0.57574,-0.19765,-2.375,1.9890604,1.0047196
-0.5207,-0.011018,-2.25,1.9914341,0.9962116
-0.5207,-0.011018,-2.375,1.9873893,1.0037687
-0.49318,0.082297,-2.25,1.9910018,0.9959938
-0.49318,0.082297,-2.375,1.9868932,1.0034697
-0.32879,0.054865,-2.25,1.9892669,0.9953961
-0.38476,-0.048219,-2.25,1.9899522,0.99577355
-0.32879,0.054865,-2.375,1.9850116,1.0028061
-0.38476,-0.048219,-2.375,1.9857731,1.0032704
-0.16439,0.027432,-2.25,1.9883127,0.99515337
-0.24882,-0.08542,-2.25,1.989009,0.9955899
-0.16439,0.027432,-2.375,1.9840182,1.0025818
-0.24882,-0.08542,-2.375,1.9847817,1.0030938
-0.44073,-0.1513,-2.25,1.9909272,0.9962658
-0.44073,-0.1513,-2.375,1.9868888,1.0038981
-0.33325,-0.19827,-2.25,1.9901547,0.99619323
-0.33325,-0.19827,-2.375,1.9860774,1.0038353
-0.4967,-0.25439,-2.25,1.9921339,0.99683017
-0.4967,-0.25439,-2.375,1.9883212,1.0046622
-0.41767,-0.31112,-2.25,1.9916656,0.9968967
-0.41767,-0.31112,-2.375,1.9878525,1.0047652
-0.54149,-0.41215,-2.25,1.9937432,0.99760735
-0.54149,-0.41215,-2.375,1.9904052,1.0058526
-0.66532,-0.51318,-2.25,1.9958415,0.99809605
-0.66532,-0.51318,-2.375,1.9932832,1.006954
-0.62429,-0.32824,-2.25,1.9942081,0.9974748
-0.62429,-0.32824,-2.375,1.9908366,1.0056466
-0.75188,-0.40209,-2.25,1.9963095,0.99793905
-0.75188,-0.40209,-2.375,1.9936444,1.0066556
-1.734,0.59528,-2.25,1.9833351,0.9785394
-1.734,0.59528,-2.375,1.9967842,1.0001061
-1.6124,0.87257,-2.25,1.9842504,0.98123246
-1.6124,0.87257,-2.375,1.9969963,1.0021179
-1.4468,1.1261,-2.25,1.9856523,0.9842164
-1.4468,1.1261,-2.375,1.9974909,1.004196
-1.2417,1.3488,-2.25,1.9871771,0.9866946
-1.2417,1.3488,-2.375,1.9982114,1.0058494
-1.0027,1.5348,-2.25,1.9881847,0.9879109
-1.0027,1.5348,-2.375,1.9988253,1.0066303
-0.73644,1.6789,-2.25,1.9880195,0.9874647
-0.73644,1.6789,-2.375,1.9988275,1.0062798
-1.5764,0.54117,-2.25,1.9928459,0.9880808
-1.5764,0.54117,-2.375,2.0012405,1.0054828
-1.4658,0.79325,-2.25,1.9932505,0.99003303
-1.4658,0.79325,-2.375,2.0010858,1.0068731
-1.3152,1.0237,-2.25,1.9937948,0.9919721
-1.3152,1.0237,-2.375,2.0010402,1.0081881
-1.1288,1.2262,-2.25,1.9944096,0.9934778
-1.1288,1.2262,-2.375,2.0011775,1.0091668
-0.91158,1.3953,-2.25,1.9947999,0.9941521
-0.91158,1.3953,-2.375,2.0013485,1.0095705
-0.66949,1.5263,-2.25,1.99455,0.9937574
-0.66949,1.5263,-2.375,2.001226,1.0092468
-1.4187,0.48705,-2.25,1.9983101,0.994229
-1.4187,0.48705,-2.375,2.0025926,1.008243
-1.3192,0.71392,-2.25,1.9983153,0.9955386
-1.3192,0.71392,-2.375,2.0022025,1.0091338
-1.1837,0.92132,-2.25,1.9983413,0.9967405
-1.1837,0.92132,-2.375,2.0018694,1.0099251
-1.0159,1.1036,-2.25,1.9984285,0.9976136
-1.0159,1.1036,-2.375,2.0016885,1.0104716
-0.82042,1.2557,-2.25,1.9984496,0.99794704
-0.82042,1.2557,-2.375,2.0015955,1.0106409
-0.60254,1.3737,-2.25,1.9981521,0.99760693
-0.60254,1.3737,-2.375,2.0013895,1.0103498
-1.2611,0.43293,-2.25,2.0004098,0.9975212
-1.2611,0.43293,-2.375,2.0016048,1.0090123
-1.1726,0.6346,-2.25,2.0001645,0.99833226
-1.1726,0.6346,-2.375,2.0011091,1.0095347
-1.0522,0.81895,-2.25,1.9999161,0.9990339
-1.0522,0.81895,-2.375,2.0006578,1.0099771
-0.90304,0.98097,-2.25,1.999726,0.99950475
-0.90304,0.98097,-2.375,2.0003283,1.0102514
-0.72926,1.1162,-2.25,1.9995438,0.99963105
-0.72926,1.1162,-2.375,2.0000951,1.010282
-0.53559,1.221,-2.25,1.9992285,0.99934435
-0.53559,1.221,-2.375,1.9998429,1.0100272
-1.1035,0.37882,-2.25,2.0000787,0.9987227
-1.1035,0.37882,-2.375,1.9991096,1.0084766
-1.0261,0.55527,-2.25,1.9997201,0.9991764
-1.0261,0.55527,-2.375,1.9986095,1.0087429
-0.92066,0.71658,-2.25,1.9993598,0.9995499
-0.92066,0.71658,-2.375,1.9981445,1.0089574
-0.79016,0.85834,-2.25,1.9990509,0.9997712
-0.79016,0.85834,-2.375,1.997772,1.0090643
-0.63811,0.97669,-2.25,1.9987776,0.9997788
-0.63811,0.97669,-2.375,1.9974843,1.0090199
-0.46864,1.0684,-2.25,1.9984665,0.9995388
-0.46864,1.0684,-2.375,1.9972205,1.0088036
-0.94582,0.3247,-2.25,1.9982531,0.9986031
-0.94582,0.3247,-2.375,1.9958538,1.0072426
-0.87947,0.47595,-2.25,1.9978825,0.998817
-0.87947,0.47595,-2.375,1.9954109,1.0073379
-0.78914,0.61421,-2.25,1.9975123,0.9989812
-0.78914,0.61421,-2.375,1.9949945,1.0074071
-0.67728,0.73572,-2.25,1.9971815,0.9990527
-0.67728,0.73572,-2.375,1.9946424,1.0074146
-0.54695,0.83717,-2.25,1.9968905,0.9989982
-0.54695,0.83717,-2.375,1.9943571,1.0073353
-0.4017,0.91577,-2.25,1.9966071,0.9988024
-0.4017,0.91577,-2.375,1.994112,1.0071604
-0.58058,0.62444,-2.25,1.9950827,0.99803334
-0.68621,0.5341,-2.25,1.9956313,0.9981565
-0.58058,0.62444,-2.375,1.9918113,1.0058903
-0.68621,0.5341,-2.375,1.9924333,1.0060982
-0.46264,0.70141,-2.25,1.9946334,0.99786353
-0.46264,0.70141,-2.375,1.991328,1.0056785
-0.33475,0.76314,-2.25,1.994291,0.9976559
-0.33475,0.76314,-2.375,1.9909925,1.0054743
-0.48389,0.51316,-2.25,1.9929368,0.99695146
-0.58329,0.45399,-2.25,1.9936658,0.9972318
-0.48389,0.51316,-2.375,1.989188,1.0045108
-0.58329,0.45399,-2.375,1.9900036,1.0048676
-0.37833,0.56565,-2.25,1.9923754,0.9966961
-0.37833,0.56565,-2.375,1.9885826,1.0042189
-0.2678,0.61052,-2.25,1.9920039,0.9964849
-0.2678,0.61052,-2.375,1.988208,1.0040095
-0.38719,0.40188,-2.25,1.9910095,0.99600524
-0.48036,0.37388,-2.25,1.9918203,0.9963617
-0.38719,0.40188,-2.375,1.9869629,1.0034096
-0.48036,0.37388,-2.375,1.9878523,1.0038193
-0.29402,0.42989,-2.25,1.990427,0.9957298
-0.29402,0.42989,-2.375,1.9863418,1.0031133
-0.20085,0.45789,-2.25,1.9900826,0.9955458
-0.20085,0.45789,-2.375,1.9859934,1.002936
-0.1339,0.30526,-2.25,1.9887431,0.99499387
-0.25081,0.29573,-2.25,1.9892406,0.9952163
-0.1339,0.30526,-2.375,1.9844997,1.0023535
-0.25081,0.29573,-2.375,1.9850104,1.002561
-0.066949,0.15263,-2.25,1.9881077,0.99490815
-0.2076,0.16158,-2.25,1.9885241,0.9950177
-0.066949,0.15263,-2.375,1.983813,1.0023109
-0.2076,0.16158,-2.375,1.9842273,1.00238
-0.36772,0.28621,-2.25,1.9901173,0.9955981
-0.36772,0.28621,-2.375,1.9859459,1.0029646
-0.34826,0.17054,-2.25,1.9895298,0.995391
-0.34826,0.17054,-2.375,1.985291,1.0027609
-0.48464,0.27669,-2.25,1.9913423,0.9961167
-0.48464,0.27669,-2.375,1.9872878,1.003552
-0.48891,0.17949,-2.25,1.9910676,0.99599284
-0.48891,0.17949,-2.375,1.9869668,1.0034345
-0.64121,0.22789,-2.25,1.9933107,0.99688303
-0.64121,0.22789,-2.375,1.9895126,1.0045075
-0.79351,0.2763,-2.25,1.9958332,0.9978475
-0.79351,0.2763,-2.375,1.9925644,1.005839
-0.61625,0.34311,-2.25,1.993418,0.9970189
-0.61625,0.34311,-2.375,1.9896674,1.0046326
-0.74786,0.40953,-2.25,1.995697,0.99799293
-0.74786,0.40953,-2.375,1.9924455,1.0059438
-0.45006,1.7772,-2.25,1.9862013,0.9853615
-0.45006,1.7772,-2.375,1.9977041,1.0047557
-0.1514,1.8271,-2.25,1.9828527,0.98212844
-0.1514,1.8271,-2.375,1.9953108,1.0023401
0.1514,1.8271,-2.25,1.9790249,0.97884125
0.1514,1.8271,-2.375,1.992229,0.9997232
0.45006,1.7772,-2.25,1.976185,0.97661763
0.45006,1.7772,-2.375,1.9895542,0.99773777
0.73644,1.6789,-2.25,1.9752195,0.97591937
0.73644,1.6789,-2.375,1.9881794,0.99686664
1.0027,1.5348,-2.25,1.9760244,0.9763853
1.0027,1.5348,-2.375,1.9883434,0.99702907
-0.40914,1.6157,-2.25,1.9932897,0.9922772
-0.40914,1.6157,-2.375,2.000441,1.008167
-0.13763,1.661,-2.25,1.9910002,0.99000573
-0.13763,1.661,-2.375,1.9988328,1.0064905
0.13763,1.661,-2.25,1.988229,0.9875577
0.13763,1.661,-2.375,1.9966743,1.0046047
0.40914,1.6157,-2.25,1.9858949,0.9856455
0.40914,1.6157,-2.375,1.9946231,1.0030197
0.66949,1.5263,-2.25,1.9847381,0.9846935
0.66949,1.5263,-2.375,1.9933554,1.0021192
0.91158,1.3953,-2.25,1.9849414,0.9846456
0.91158,1.3953,-2.375,1.9932194,1.001983
-0.36823,1.4541,-2.25,1.9972864,0.9965877
-0.36823,1.4541,-2.375,2.0008283,1.0095896
-0.12387,1.4949,-2.25,1.9957831,0.99504626
-0.12387,1.4949,-2.375,1.9997795,1.0084548
0.12387,1.4949,-2.25,1.9939071,0.99332535
0.12387,1.4949,-2.375,1.9983592,1.0071635
0.36823,1.4541,-2.25,1.9921949,0.9918504
0.36823,1.4541,-2.375,1.9969399,1.0060145
0.60254,1.3737,-2.25,1.9911757,0.99093807
0.60254,1.3737,-2.375,1.9959772,1.0052716
0.82042,1.2557,-2.25,1.9911255,0.9906727
0.82042,1.2557,-2.375,1.9957994,1.0050623
-0.32731,1.2925,-2.25,1.9986229,0.9986451
-0.32731,1.2925,-2.375,1.9994252,1.0094906
-0.11011,1.3288,-2.25,1.9976645,0.9976252
-0.11011,1.3288,-2.375,1.9987538,1.008736
0.11011,1.3288,-2.25,1.9964743,0.99647343
0.11011,1.3288,-2.375,1.9978747,1.0078895
0.32731,1.2925,-2.25,1.9953474,0.99543387
0.32731,1.2925,-2.375,1.9969908,1.0071241
0.53559,1.221,-2.25,1.9946256,0.99471813
0.53559,1.221,-2.375,1.9963866,1.0066088
0.72926,1.1162,-2.25,1.9945502,0.99443334
0.72926,1.1162,-2.375,1.9963098,1.0064564
-0.2864,1.131,-2.25,1.9980316,0.99905854
-0.2864,1.131,-2.375,1.9969018,1.0084269
-0.096343,1.1627,-2.25,1.9974318,0.9983954
-0.096343,1.1627,-2.375,1.9964767,1.0079337
0.096343,1.1627,-2.25,1.9967237,0.9976562
0.096343,1.1627,-2.375,1.9959692,1.0074033
0.2864,1.131,-2.25,1.996064,0.9969794
0.2864,1.131,-2.375,1.9954885,1.0069373
0.46864,1.0684,-2.25,1.9956559,0.9964982
0.46864,1.0684,-2.375,1.9952,1.0066408
0.63811,0.97669,-2.25,1.9956703,0.9963015
0.63811,0.97669,-2.375,1.9952683,1.006597
-0.24549,0.9694,-2.25,1.9962912,0.998475
-0.24549,0.9694,-2.375,1.9938706,1.0069023
-0.082579,0.99658,-2.25,1.9959241,0.9980537
-0.082579,0.99658,-2.375,1.9936113,1.006593
0.082579,0.99658,-2.25,1.9955359,0.9976019
0.082579,0.99658,-2.375,1.9933497,1.0062836
0.24549,0.9694,-2.25,1.9952092,0.9971999
0.24549,0.9694,-2.375,1.9931456,1.0060366
0.4017,0.91577,-2.25,1.9950564,0.99692786
0.4017,0.91577,-2.375,1.993092,1.0059171
0.54695,0.83717,-2.25,1.9951811,0.99684864
0.54695,0.83717,-2.375,1.9932848,1.0059805
0.20521,0.82758,-2.25,1.9937757,0.99680704
0.071809,0.8666,-2.25,1.9941044,0.99710584
0.20521,0.82758,-2.375,1.9908464,1.0050219
0.071809,0.8666,-2.375,1.9911699,1.0052606
0.33415,0.77094,-2.25,1.9936501,0.9966398
0.33415,0.77094,-2.375,1.9907391,1.0049348
0.45579,0.69764,-2.25,1.993787,0.99664104
0.45579,0.69764,-2.375,1.9909074,1.0050356
0.16494,0.68577,-2.25,1.9921353,0.99619883
0.061038,0.73662,-2.25,1.992544,0.996462
0.16494,0.68577,-2.375,1.988637,1.004031
0.061038,0.73662,-2.375,1.9890945,1.0042778
0.26661,0.6261,-2.25,1.9919622,0.9960781
0.26661,0.6261,-2.375,1.9884453,1.0039549
0.36463,0.55811,-2.25,1.9920616,0.9961224
0.36463,0.55811,-2.375,1.9885569,1.0040709
0.12467,0.54395,-2.25,1.9905857,0.9956005
0.050267,0.60664,-2.25,1.9910616,0.99583167
0.12467,0.54395,-2.375,1.9867206,1.0032091
0.050267,0.60664,-2.375,1.9872625,1.0034395
0.19907,0.48127,-2.25,1.9903665,0.9955185
0.19907,0.48127,-2.375,1.986472,1.0031554
0.27347,0.41858,-2.25,1.9904172,0.9955904
0.27347,0.41858,-2.375,1.986527,1.0032811
0.18232,0.27906,-2.25,1.9891281,0.9952237
0.1104,0.37172,-2.25,1.9892163,0.99513406
0.18232,0.27906,-2.375,1.985012,1.0027775
0.1104,0.37172,-2.375,1.9851111,1.0026355
0.091158,0.13953,-2.25,1.9883653,0.99511683
0.021724,0.26218,-2.25,1.9884386,0.9949195
0.091158,0.13953,-2.375,1.9841352,1.0026159
0.021724,0.26218,-2.375,1.9842062,1.0023476
0.03848,0.46439,-2.25,1.9896965,0.99528444
0.03848,0.46439,-2.375,1.9856492,1.0027673
-0.047709,0.38482,-2.25,1.9890659,0.99507457
-0.047709,0.38482,-2.375,1.9848967,1.0024776
-0.033438,0.55705,-2.25,1.99054,0.9956604
-0.033438,0.55705,-2.375,1.9866047,1.0031654
-0.11714,0.50747,-2.25,1.9902053,0.9955614
-0.11714,0.50747,-2.375,1.9861753,1.0029953
-0.15992,0.66145,-2.25,1.9920268,0.99642974
-0.15992,0.66145,-2.375,1.9883043,1.0040133
-0.2027,0.81542,-2.25,1.9941573,0.99748015
-0.2027,0.81542,-2.375,1.9909391,1.0053674
-0.049818,0.70356,-2.25,1.9922178,0.9964247
-0.049818,0.70356,-2.375,1.9886103,1.004105
-0.066199,0.85007,-2.25,1.9940995,0.99729073
-0.066199,0.85007,-2.375,1.9910047,1.0052919
1.2417,1.3488,-2.25,1.9778103,0.97719973
1.2417,1.3488,-2.375,1.9897168,0.99776495
1.4468,1.1261,-2.25,1.9796672,0.9776324
1.4468,1.1261,-2.375,1.9917343,0.9985849
1.6124,0.87257,-2.25,1.9810839,0.9774713
1.6124,0.87257,-2.375,1.993906,0.999245
1.734,0.59528,-2.25,1.9821988,0.9771459
1.734,0.59528,-2.375,1.9960053,0.99984163
1.8083,0.30176,-2.25,1.9833045,0.977196
1.8083,0.30176,-2.375,1.9979253,1.0005813
1.1288,1.2262,-2.25,1.9861968,0.9851211
1.1288,1.2262,-2.375,1.9941808,1.0024389
1.3152,1.0237,-2.25,1.9879754,0.98569185
1.3152,1.0237,-2.375,1.9959517,1.0032247
1.4658,0.79325,-2.25,1.9898132,0.986127
1.4658,0.79325,-2.375,1.9981511,1.0041403
1.5764,0.54117,-2.25,1.9914703,0.98646945
1.5764,0.54117,-2.375,2.000422,1.0051041
1.6439,0.27432,-2.25,1.9927852,0.98682684
1.6439,0.27432,-2.375,2.00243,1.0060735
1.0159,1.1036,-2.25,1.9919884,0.99091446
1.0159,1.1036,-2.375,1.9965014,1.0053583
1.1837,0.92132,-2.25,1.9934995,0.99144995
1.1837,0.92132,-2.375,1.9979706,1.0060477
1.3192,0.71392,-2.25,1.9953063,0.99209607
1.3192,0.71392,-2.375,1.999947,1.0069951
1.4187,0.48705,-2.25,1.9970751,0.9927542
1.4187,0.48705,-2.375,2.0020957,1.0080785
1.4795,0.24689,-2.25,1.9984899,0.99334717
1.4795,0.24689,-2.375,2.0040512,1.009172
0.90304,0.98097,-2.25,1.9951785,0.9945658
0.90304,0.98097,-2.375,1.9968848,1.006699
1.0522,0.81895,-2.25,1.9963957,0.99502426
1.0522,0.81895,-2.375,1.9980878,1.0073028
1.1726,0.6346,-2.25,1.9979687,0.9956917
1.1726,0.6346,-2.375,1.999759,1.0081904
1.2611,0.43293,-2.25,1.9996066,0.9964517
1.2611,0.43293,-2.375,2.0016432,1.0092578
1.3151,0.21946,-2.25,2.001001,0.997186
1.3151,0.21946,-2.375,2.0034285,1.010377
0.79016,0.85834,-2.25,1.9961832,0.9964174
0.79016,0.85834,-2.375,1.9957957,1.0068493
0.92066,0.71658,-2.25,1.9971564,0.9968189
0.92066,0.71658,-2.375,1.9967916,1.007397
1.0261,0.55527,-2.25,1.9984498,0.9974409
1.0261,0.55527,-2.375,1.9981638,1.008201
1.1035,0.37882,-2.25,1.9998523,0.99819463
1.1035,0.37882,-2.375,1.9997332,1.0091863
1.1508,0.19203,-2.25,2.0011206,0.9989731
1.1508,0.19203,-2.375,2.0012703,1.0102514
0.67728,0.73572,-2.25,1.9956422,0.9969948
0.67728,0.73572,-2.375,1.9937911,1.0062621
0.78914,0.61421,-2.25,1.9964283,0.99736476
0.78914,0.61421,-2.375,1.994622,1.0067704
0.87947,0.47595,-2.25,1.9974588,0.9979255
0.87947,0.47595,-2.375,1.9957224,1.0074842
0.94582,0.3247,-2.25,1.9985954,0.9986178
0.94582,0.3247,-2.375,1.9969765,1.0083545
0.98636,0.16459,-2.25,1.9996667,0.9993625
0.98636,0.16459,-2.375,1.998225,1.0093075
0.80507,0.28085,-2.25,1.9967518,0.99830824
0.76477,0.41387,-2.25,1.9960774,0.9977601
0.80507,0.28085,-2.375,1.9942129,1.0072787
0.76477,0.41387,-2.375,1.9935412,1.0066648
0.82817,0.14192,-2.25,1.9974401,0.9989272
0.82817,0.14192,-2.375,1.9949534,1.0079967
0.66432,0.237,-2.25,1.9946461,0.9976786
0.65006,0.35179,-2.25,1.9944468,0.99733573
0.66432,0.237,-2.375,1.9914666,1.006117
0.65006,0.35179,-2.375,1.9913299,1.0057713
0.66998,0.11925,-2.25,1.9949317,0.9981058
0.66998,0.11925,-2.375,1.9917419,1.0065825
0.52357,0.19314,-2.25,1.9925697,0.99694145
0.53535,0.28972,-2.25,1.9927726,0.99680334
0.52357,0.19314,-2.375,1.9889522,1.0050133
0.53535,0.28972,-2.375,1.9892411,1.0049058
0.51178,0.096572,-2.25,1.9925226,0.9971748
0.51178,0.096572,-2.375,1.9888685,1.005252
0.37158,0.11089,-2.25,1.9906415,0.9962949
0.37158,0.11089,-2.375,1.9867103,1.0041127
0.23137,0.12521,-2.25,1.9892275,0.9955893
0.23137,0.12521,-2.375,1.9851125,1.0032208
0.40982,0.22178,-2.25,1.9910812,0.9962251
0.40982,0.22178,-2.375,1.9872358,1.0040759
0.29607,0.25042,-2.25,1.9899186,0.9956405
0.29607,0.25042,-2.375,1.9859114,1.0033224
0.44806,0.33267,-2.25,1.9917437,0.9962848
0.44806,0.33267,-2.375,1.9880499,1.0042168
0.36077,0.37563,-2.25,1.9909515,0.9958743
0.36077,0.37563,-2.375,1.9871407,1.003671
0.46627,0.49566,-2.25,1.9926085,0.9963868
0.46627,0.49566,-2.375,1.9891943,1.0044665
0.57178,0.61569,-2.25,1.9942927,0.996847
0.57178,0.61569,-2.375,1.9914987,1.0053877
0.56175,0.42652,-2.25,1.9934175,0.9968001
0.56175,0.42652,-2.375,1.9901307,1.0050409
0.67545,0.52037,-2.25,1.9950749,0.99722904
0.67545,0.52037,-2.375,1.9923916,1.0059383
1.7708,-0.29572,-2.125,1.9612099,0.94807285
1.7967,-0.00010199,-2.125,1.963486,0.94951797
1.7,-0.58388,-2.125,1.9556037,0.9443949
1.5805,-0.8556,-2.125,1.9491111,0.9403485
1.4183,-1.1042,-2.125,1.94447,0.93790084
1.2215,-1.327,-2.125,1.9424614,0.93742543
0.98646,-1.5099,-2.125,1.9434726,0.93914026
0.72447,-1.6517,-2.125,1.9452876,0.94107914
1.5883,-0.26548,-2.125,1.977637,0.9634686
1.6016,-0.0003773,-2.125,1.9802477,0.96542966
1.5151,-0.52106,-2.125,1.9742959,0.9615367
1.4106,-0.7643,-2.125,1.9690437,0.9582486
1.2664,-0.98638,-2.125,1.9645005,0.9557085
1.0887,-1.1831,-2.125,1.9616276,0.9544925
0.8797,-1.3467,-2.125,1.9607986,0.9547585
0.64616,-1.4733,-2.125,1.9612284,0.95571977
1.4023,-0.23536,-2.125,1.9893283,0.97514874
1.4233,-0.0006679,-2.125,1.9905263,0.97590405
1.3459,-0.46379,-2.125,1.9866114,0.9734811
1.2513,-0.67903,-2.125,1.9830282,0.97140545
1.1281,-0.87923,-2.125,1.9789765,0.9690514
0.96902,-1.0533,-2.125,1.9761438,0.9677711
0.78312,-1.199,-2.125,1.9745402,0.96736515
0.5752,-1.3117,-2.125,1.97406,0.96761805
1.2354,-0.20846,-2.125,1.9955441,0.98211294
1.2488,-0.0012646,-2.125,1.9962624,0.98255795
1.1835,-0.40948,-2.125,1.993983,0.9813248
1.1073,-0.60213,-2.125,1.9913633,0.97982264
0.99398,-0.77584,-2.125,1.9887244,0.97853315
0.85381,-0.92865,-2.125,1.9863734,0.97751313
0.68973,-1.0562,-2.125,1.9847062,0.97696686
0.50672,-1.1557,-2.125,1.9837639,0.9768025
1.0768,-0.18344,-2.125,1.9983065,0.9860686
1.0909,-0.0017405,-2.125,1.9984987,0.98605627
1.036,-0.36065,-2.125,1.9974014,0.98569965
0.96986,-0.52947,-2.125,1.9958329,0.9849513
0.87277,-0.68244,-2.125,1.9940028,0.98416334
0.74996,-0.8159,-2.125,1.9922457,0.9834908
0.60554,-0.927,-2.125,1.9908206,0.9830328
0.44494,-1.0149,-2.125,1.9897914,0.9827218
0.92894,-0.16087,-2.125,1.9988425,0.9879681
0.94684,-0.0020676,-2.125,1.9987841,0.9876974
0.8991,-0.31638,-2.125,1.9984357,0.9879046
0.84025,-0.46207,-2.125,1.9975748,0.98766077
0.75572,-0.5929,-2.125,1.9964427,0.9873213
0.65211,-0.70911,-2.125,1.9952002,0.9869078
0.52646,-0.80481,-2.125,1.9940959,0.9865915
0.38701,-0.88264,-2.125,1.9931707,0.98627347
0.5614,-0.60828,-2.125,1.996206,0.98854274
0.65366,-0.51496,-2.125,1.9969997,0.9886787
0.45456,-0.69171,-2.125,1.9953902,0.9883345
0.33277,-0.75871,-2.125,1.9946678,0.98810464
0.48391,-0.51682,-2.125,1.9961212,0.989072
0.56127,-0.44536,-2.125,1.9966542,0.98910683
0.38804,-0.58237,-2.125,1.99553,0.98898065
0.27947,-0.63582,-2.125,1.9949808,0.9888375
0.42497,-0.43053,-2.125,1.9956123,0.9890551
0.49593,-0.40006,-2.125,1.9961109,0.989098
0.33033,-0.47238,-2.125,1.99504,0.9889681
0.2292,-0.51938,-2.125,1.9945827,0.98885465
0.17945,-0.40704,-2.125,1.9938502,0.9884934
0.29059,-0.36705,-2.125,1.9943533,0.98863465
0.13068,-0.29621,-2.125,1.993027,0.9879653
0.25938,-0.25614,-2.125,1.9935932,0.9881425
0.073365,-0.16804,-2.125,1.9921632,0.98732275
0.23036,-0.13019,-2.125,1.9928186,0.98755354
-0.013819,0.028764,-2.125,1.9914018,0.9865909
0.22778,0.014923,-2.125,1.9923542,0.9870395
0.40021,-0.33775,-2.125,1.995106,0.9888125
0.38527,-0.23331,-2.125,1.9945381,0.9884246
0.37781,-0.11797,-2.125,1.9939976,0.9879636
0.38082,0.0041489,-2.125,1.9936378,0.9875345
0.50155,-0.32428,-2.125,1.99597,0.98898035
0.50679,-0.22678,-2.125,1.9956996,0.98872805
0.51145,-0.11608,-2.125,1.9953575,0.9883698
0.52053,-0.0012212,-2.125,1.995097,0.987997
0.66105,-0.0021608,-2.125,1.9966356,0.9883255
0.64993,-0.12425,-2.125,1.9968607,0.98868424
0.80046,-0.0025504,-2.125,1.9979727,0.98833066
0.791,-0.14092,-2.125,1.9981784,0.9886565
0.63191,-0.24198,-2.125,1.9969838,0.9889551
0.76231,-0.27534,-2.125,1.9980725,0.9888299
0.60362,-0.35262,-2.125,1.9969256,0.98909545
0.72198,-0.40229,-2.125,1.9976839,0.9888021
0.44272,-1.7484,-2.125,1.9470216,0.94250757
0.14891,-1.7974,-2.125,1.9486066,0.9434965
-0.14894,-1.7974,-2.125,1.9504756,0.94459623
-0.44138,-1.7434,-2.125,1.953342,0.946551
-0.72181,-1.6459,-2.125,1.9561557,0.9483718
-0.98267,-1.5043,-2.125,1.9583248,0.94952005
-1.2168,-1.3219,-2.125,1.9590561,0.94931066
0.39488,-1.5597,-2.125,1.9622402,0.9567582
0.13281,-1.6025,-2.125,1.9636209,0.9577451
-0.13253,-1.6021,-2.125,1.9652655,0.95868665
-0.39371,-1.5566,-2.125,1.9673598,0.95985454
-0.64389,-1.4693,-2.125,1.9695976,0.96102244
-0.8736,-1.3382,-2.125,1.971924,0.96219724
-1.0812,-1.175,-2.125,1.9733906,0.9625408
0.35155,-1.3888,-2.125,1.9743235,0.9681305
0.11833,-1.4276,-2.125,1.9751151,0.96872026
-0.11762,-1.4252,-2.125,1.9764199,0.9694463
-0.3482,-1.3798,-2.125,1.9782739,0.97044
-0.56834,-1.2993,-2.125,1.9802084,0.97133166
-0.77372,-1.1864,-2.125,1.982021,0.97200364
-0.95829,-1.0418,-2.125,1.983659,0.97248894
0.30967,-1.2238,-2.125,1.9834859,0.9768893
0.10438,-1.2584,-2.125,1.9837455,0.97709256
-0.10244,-1.252,-2.125,1.9847035,0.9776196
-0.30612,-1.2174,-2.125,1.9857634,0.9779529
-0.50084,-1.1478,-2.125,1.9871566,0.9784125
-0.67863,-1.0426,-2.125,1.9888623,0.9790862
-0.84025,-0.91431,-2.125,1.9904003,0.979559
0.27178,-1.075,-2.125,1.9892597,0.9825782
