x,y,z,convected,diffused
1.3459,-0.46379,-2.125,0.99868,1.9989
1.2513,-0.67903,-2.125,0.99869,1.9989
1.1281,-0.87923,-2.125,0.99862,1.9988
0.96902,-1.0533,-2.125,0.99861,1.9988
0.78312,-1.199,-2.125,0.99861,1.9988
0.5752,-1.3117,-2.125,0.9986,1.9988
1.2354,-0.20846,-2.125,0.99955,1.9996
1.2488,-0.0012646,-2.125,0.99956,1.9996
1.1835,-0.40948,-2.125,0.99955,1.9996
1.1073,-0.60213,-2.125,0.99952,1.9996
0.99398,-0.77584,-2.125,0.99952,1.9996
0.85381,-0.92865,-2.125,0.99952,1.9996
0.68973,-1.0562,-2.125,0.99952,1.9996
0.50672,-1.1557,-2.125,0.99952,1.9996
1.0768,-0.18344,-2.125,0.99983,1.9999
1.0909,-0.0017405,-2.125,0.99983,1.9999
1.036,-0.36065,-2.125,0.99983,1.9999
0.96986,-0.52947,-2.125,0.99982,1.9998
0.87277,-0.68244,-2.125,0.99981,1.9998
0.74996,-0.8159,-2.125,0.99981,1.9998
0.60554,-0.927,-2.125,0.99982,1.9998
0.44494,-1.0149,-2.125,0.99981,1.9998
0.92894,-0.16087,-2.125,0.99993,1.9999
0.94684,-0.0020676,-2.125,0.99993,1.9999
0.8991,-0.31638,-2.125,0.99993,1.9999
0.84025,-0.46207,-2.125,0.99993,1.9999
0.75572,-0.5929,-2.125,0.99993,1.9999
0.65211,-0.70911,-2.125,0.99992,1.9999
0.52646,-0.80481,-2.125,0.99993,1.9999
0.38701,-0.88264,-2.125,0.99992,1.9999
0.5614,-0.60828,-2.125,0.99997,2
0.65366,-0.51496,-2.125,0.99997,2
0.45456,-0.69171,-2.125,0.99997,2
0.33277,-0.75871,-2.125,0.99997,2
0.48391,-0.51682,-2.125,0.99998,2
0.56127,-0.44536,-2.125,0.99998,2
0.38804,-0.58237,-2.125,0.99998,2
0.27947,-0.63582,-2.125,0.99999,2
0.42497,-0.43053,-2.125,0.99999,2
0.49593,-0.40006,-2.125,0.99999,2
0.33033,-0.47238,-2.125,0.99999,2
0.2292,-0.51938,-2.125,0.99999,2
0.17945,-0.40704,-2.125,1,2
0.29059,-0.36705,-2.125,1,2
0.13068,-0.29621,-2.125,1,2
0.25938,-0.25614,-2.125,1,2
0.073365,-0.16804,-2.125,1,2
0.23036,-0.13019,-2.125,1,2
-0.013819,0.028764,-2.125,1,2
0.22778,0.014923,-2.125,1,2
0.40021,-0.33775,-2.125,0.99999,2
0.38527,-0.23331,-2.125,1,2
0.37781,-0.11797,-2.125,1,2
0.38082,0.0041489,-2.125,1,2
0.50155,-0.32428,-2.125,0.99999,2
0.50679,-0.22678,-2.125,0.99999,2
0.51145,-0.11608,-2.125,0.99999,2
0.52053,-0.0012212,-2.125,0.99999,2
0.66105,-0.0021608,-2.125,0.99999,2
0.64993,-0.12425,-2.125,0.99999,2
0.80046,-0.0025504,-2.125,0.99997,2
0.791,-0.14092,-2.125,0.99997,2
0.63191,-0.24198,-2.125,0.99999,2
0.76231,-0.27534,-2.125,0.99997,2
0.60362,-0.35262,-2.125,0.99998,2
0.72198,-0.40229,-2.125,0.99997,2
0.44272,-1.7484,-2.125,0.98673,1.9887
0.14891,-1.7974,-2.125,0.98674,1.9887
-0.14894,-1.7974,-2.125,0.98672,1.9886
-0.44138,-1.7434,-2.125,0.98729,1.9892
-0.72181,-1.6459,-2.125,0.98741,1.9893
-0.98267,-1.5043,-2.125,0.98747,1.9893
-1.2168,-1.3219,-2.125,0.98749,1.9893
0.39488,-1.5597,-2.125,0.99562,1.9962
0.13281,-1.6025,-2.125,0.99564,1.9962
-0.13253,-1.6021,-2.125,0.99567,1.9963
-0.39371,-1.5566,-2.125,0.99572,1.9963
-0.64389,-1.4693,-2.125,0.99577,1.9964
-0.8736,-1.3382,-2.125,0.99595,1.9965
-1.0812,-1.175,-2.125,0.99599,1.9966
0.35155,-1.3888,-2.125,0.9986,1.9988
0.11833,-1.4276,-2.125,0.9986,1.9988
-0.11762,-1.4252,-2.125,0.99863,1.9988
-0.3482,-1.3798,-2.125,0.99869,1.9989
-0.56834,-1.2993,-2.125,0.99874,1.9989
-0.77372,-1.1864,-2.125,0.99875,1.9989
-0.95829,-1.0418,-2.125,0.99875,1.9989
0.30967,-1.2238,-2.125,0.99952,1.9996
0.10438,-1.2584,-2.125,0.99952,1.9996
-0.10244,-1.252,-2.125,0.99954,1.9996
-0.30612,-1.2174,-2.125,0.99954,1.9996
-0.50084,-1.1478,-2.125,0.99955,1.9996
-0.67863,-1.0426,-2.125,0.99957,1.9996
-0.84025,-0.91431,-2.125,0.99958,1.9996
0.27178,-1.075,-2.125,0.99981,1.9998
0.091435,-1.0987,-2.125,0.99982,1.9998
-0.08835,-1.0946,-2.125,0.99983,1.9999
-0.26469,-1.0622,-2.125,0.99983,1.9999
-0.43414,-1.0006,-2.125,0.99983,1.9999
-0.59088,-0.91059,-2.125,0.99984,1.9999
-0.73306,-0.79841,-2.125,0.99984,1.9999
0.23508,-0.93186,-2.125,0.99993,1.9999
0.079333,-0.95834,-2.125,0.99993,1.9999
-0.075095,-0.95162,-2.125,0.99993,1.9999
-0.22648,-0.92297,-2.125,0.99993,1.9999
-0.37484,-0.87104,-2.125,0.99993,1.9999
-0.50815,-0.78737,-2.125,0.99994,1.9999
-0.63175,-0.68883,-2.125,0.99994,1.9999
-0.18854,-0.79532,-2.125,0.99997,2
-0.063216,-0.82562,-2.125,0.99997,2
-0.31463,-0.74537,-2.125,0.99997,2
-0.4278,-0.67029,-2.125,0.99997,2
-0.5356,-0.58447,-2.125,0.99997,2
-0.14762,-0.68117,-2.125,0.99998,2
-0.050907,-0.7139,-2.125,0.99998,2
-0.24777,-0.62585,-2.125,0.99999,2
-0.34747,-0.55836,-2.125,0.99999,2
-0.44433,-0.48399,-2.125,0.99999,2
-0.099005,-0.58863,-2.125,0.99999,2
-0.039691,-0.63656,-2.125,0.99999,2
-0.17457,-0.52514,-2.125,0.99999,2
-0.2597,-0.45251,-2.125,0.99999,2
-0.3493,-0.38138,-2.125,0.99999,2
-0.25956,-0.27763,-2.125,1,2
-0.16725,-0.35556,-2.125,1,2
-0.16329,-0.15942,-2.125,1,2
-0.060522,-0.25826,-2.125,1,2
-0.088134,-0.437,-2.125,1,2
0.014494,-0.36052,-2.125,1,2
-0.020694,-0.52406,-2.125,0.99999,2
0.074772,-0.46298,-2.125,1,2
0.03084,-0.60715,-2.125,0.99999,2
0.12643,-0.56581,-2.125,0.99999,2
0.16531,-0.67881,-2.125,0.99998,2
0.20182,-0.80603,-2.125,0.99997,2
0.052979,-0.70697,-2.125,0.99998,2
0.067287,-0.82462,-2.125,0.99997,2
-1.4179,-1.1036,-2.125,0.98748,1.9893
-1.5804,-0.85521,-2.125,0.98747,1.9893
-1.6997,-0.58349,-2.125,0.98745,1.9893
-1.7726,-0.2958,-2.125,0.98745,1.9893
-1.7969,-2.31E-05,-2.125,0.98747,1.9893
-1.7723,0.29577,-2.125,0.98748,1.9893
-1.26,-0.98077,-2.125,0.99599,1.9966
-1.4045,-0.76003,-2.125,0.99598,1.9965
-1.5106,-0.51859,-2.125,0.99598,1.9965
-1.5753,-0.26297,-2.125,0.99598,1.9965
-1.5969,-9.10E-05,-2.125,0.99598,1.9965
-1.575,0.26285,-2.125,0.99599,1.9966
-1.1173,-0.86967,-2.125,0.99875,1.9989
-1.2457,-0.67401,-2.125,0.99874,1.9989
-1.3399,-0.46,-2.125,0.99874,1.9989
-1.3972,-0.23338,-2.125,0.99874,1.9989
-1.4162,-0.00021162,-2.125,0.99875,1.9989
-1.3965,0.23308,-2.125,0.99875,1.9989
-0.98008,-0.76289,-2.125,0.99958,1.9996
-1.0933,-0.59138,-2.125,0.99958,1.9996
-1.1762,-0.40385,-2.125,0.99957,1.9996
-1.2263,-0.20516,-2.125,0.99957,1.9996
-1.2427,-0.00049936,-2.125,0.99958,1.9996
-1.2253,0.20448,-2.125,0.99958,1.9996
-0.8564,-0.66621,-2.125,0.99984,1.9999
-0.95659,-0.51684,-2.125,0.99984,1.9999
-1.0292,-0.35341,-2.125,0.99984,1.9999
-1.0724,-0.18003,-2.125,0.99984,1.9999
-1.0866,-0.0010129,-2.125,0.99984,1.9999
-1.0707,0.17863,-2.125,0.99984,1.9999
-0.74022,-0.57459,-2.125,0.99994,1.9999
-0.82965,-0.44691,-2.125,0.99993,1.9999
-0.89235,-0.30645,-2.125,0.99993,1.9999
-0.92873,-0.15721,-2.125,0.99993,1.9999
-0.94196,-0.002046,-2.125,0.99993,1.9999
-0.92518,0.15423,-2.125,0.99994,1.9999
-0.798,-0.13798,-2.125,0.99997,2
-0.76802,-0.26374,-2.125,0.99997,2
-0.80554,-0.0042895,-2.125,0.99997,2
-0.78785,0.1311,-2.125,0.99997,2
-0.67421,-0.12425,-2.125,0.99999,2
-0.66042,-0.22672,-2.125,0.99998,2
-0.67006,-0.010845,-2.125,0.99999,2
-0.65544,0.10852,-2.125,0.99999,2
-0.56689,-0.12435,-2.125,0.99999,2
-0.584,-0.20054,-2.125,0.99999,2
-0.54744,-0.024763,-2.125,0.99999,2
-0.5275,0.086768,-2.125,0.99999,2
-0.39729,0.065515,-2.125,1,2
-0.42662,-0.054201,-2.125,1,2
-0.25073,0.046248,-2.125,1,2
-0.3008,-0.096084,-2.125,1,2
-0.47075,-0.16038,-2.125,1,2
-0.36329,-0.21242,-2.125,1,2
-0.5233,-0.25004,-2.125,0.99999,2
-0.44088,-0.31267,-2.125,0.99999,2
-0.53164,-0.40241,-2.125,0.99999,2
-0.63187,-0.4873,-2.125,0.99997,2
-0.60745,-0.31604,-2.125,0.99999,2
-0.71629,-0.38266,-2.125,0.99997,2
-1.6995,0.58351,-2.125,0.98747,1.9893
-1.5804,0.85535,-2.125,0.98746,1.9893
-1.4182,1.1038,-2.125,0.98743,1.9893
-1.2171,1.3221,-2.125,0.98743,1.9893
-0.98286,1.5043,-2.125,0.98746,1.9893
-0.72178,1.6455,-2.125,0.98748,1.9893
-1.5104,0.51869,-2.125,0.99598,1.9965
-1.4047,0.76038,-2.125,0.99597,1.9965
-1.2657,0.98524,-2.125,0.99578,1.9964
-1.0863,1.18,-2.125,0.99579,1.9964
-0.87424,1.338,-2.125,0.99595,1.9965
-0.64153,1.4627,-2.125,0.99598,1.9965
-1.3395,0.46016,-2.125,0.99875,1.9989
-1.246,0.67467,-2.125,0.99874,1.9989
-1.1184,0.8706,-2.125,0.99874,1.9989
-0.95966,1.0422,-2.125,0.99875,1.9989
-0.775,1.1859,-2.125,0.99874,1.9989
-0.56885,1.297,-2.125,0.99875,1.9989
-1.1754,0.40408,-2.125,0.99958,1.9996
-1.094,0.59269,-2.125,0.99957,1.9996
-0.9878,0.76898,-2.125,0.99955,1.9996
-0.84784,0.92044,-2.125,0.99955,1.9996
-0.68112,1.0417,-2.125,0.99957,1.9996
-0.49929,1.1383,-2.125,0.99958,1.9996
-1.0273,0.35373,-2.125,0.99984,1.9999
-0.95732,0.51931,-2.125,0.99984,1.9999
-0.85995,0.66944,-2.125,0.99984,1.9999
-0.73839,0.80075,-2.125,0.99984,1.9999
-0.59527,0.90925,-2.125,0.99984,1.9999
-0.43631,0.99453,-2.125,0.99984,1.9999
-0.88791,0.30687,-2.125,0.99993,1.9999
-0.82995,0.45156,-2.125,0.99993,1.9999
-0.74643,0.58105,-2.125,0.99993,1.9999
-0.64253,0.69508,-2.125,0.99993,1.9999
-0.51595,0.78563,-2.125,0.99993,1.9999
-0.37732,0.85966,-2.125,0.99993,1.9999
-0.55392,0.59536,-2.125,0.99997,2
-0.64414,0.50135,-2.125,0.99997,2
-0.44272,0.66858,-2.125,0.99997,2
-0.32281,0.73479,-2.125,0.99997,2
-0.47351,0.49658,-2.125,0.99999,2
-0.55234,0.42947,-2.125,0.99998,2
-0.37629,0.55492,-2.125,0.99999,2
-0.26796,0.60794,-2.125,0.99999,2
-0.41507,0.40617,-2.125,0.99999,2
-0.48865,0.37925,-2.125,0.99999,2
-0.32178,0.44435,-2.125,0.99999,2
-0.21627,0.48652,-2.125,0.99999,2
-0.16566,0.36755,-2.125,1,2
-0.28368,0.32738,-2.125,1,2
-0.10566,0.23348,-2.125,1,2
-0.25497,0.19534,-2.125,1,2
-0.39596,0.30543,-2.125,1,2
-0.38902,0.18988,-2.125,1,2
-0.49813,0.30142,-2.125,0.99999,2
-0.51188,0.20023,-2.125,0.99999,2
-0.63192,0.22625,-2.125,0.99999,2
-0.75679,0.26406,-2.125,0.99997,2
-0.59984,0.33677,-2.125,0.99999,2
-0.71362,0.3913,-2.125,0.99997,2
-0.44105,1.7419,-2.125,0.98747,1.9893
-0.14833,1.7909,-2.125,0.98746,1.9893
0.14844,1.791,-2.125,0.98745,1.9893
0.44115,1.7421,-2.125,0.98745,1.9893
0.72181,1.6456,-2.125,0.98747,1.9893
0.98276,1.5042,-2.125,0.98748,1.9893
-0.39189,1.5483,-2.125,0.99598,1.9965
-0.13172,1.5919,-2.125,0.99597,1.9965
0.13199,1.592,-2.125,0.99597,1.9965
0.39207,1.5485,-2.125,0.99597,1.9965
0.64138,1.4624,-2.125,0.99599,1.9965
0.87313,1.3364,-2.125,0.996,1.9966
-0.34742,1.3732,-2.125,0.99874,1.9989
-0.11668,1.4121,-2.125,0.99874,1.9989
0.11713,1.4124,-2.125,0.99874,1.9989
0.34769,1.3737,-2.125,0.99874,1.9989
0.56862,1.2968,-2.125,0.99875,1.9989
0.77415,1.1848,-2.125,0.99875,1.9989
-0.30465,1.2052,-2.125,0.99958,1.9996
-0.10217,1.2401,-2.125,0.99957,1.9996
0.10288,1.2404,-2.125,0.99957,1.9996
0.30498,1.2061,-2.125,0.99957,1.9996
0.49871,1.1381,-2.125,0.99958,1.9996
0.67905,1.0393,-2.125,0.99958,1.9996
-0.26583,1.0537,-2.125,0.99984,1.9999
-0.088875,1.0855,-2.125,0.99984,1.9999
0.090078,1.0861,-2.125,0.99983,1.9999
0.26646,1.056,-2.125,0.99984,1.9999
0.43543,0.99522,-2.125,0.99984,1.9999
0.59326,0.90816,-2.125,0.99984,1.9999
-0.22884,0.91141,-2.125,0.99993,1.9999
-0.075932,0.94181,-2.125,0.99993,1.9999
0.07816,0.94266,-2.125,0.99993,1.9999
0.23044,0.91799,-2.125,0.99993,1.9999
0.37539,0.86132,-2.125,0.99993,1.9999
0.51238,0.78465,-2.125,0.99994,1.9999
0.19544,0.78935,-2.125,0.99997,2
0.067379,0.81345,-2.125,0.99997,2
0.31761,0.73627,-2.125,0.99997,2
0.43593,0.66822,-2.125,0.99997,2
0.15668,0.66798,-2.125,0.99999,2
0.057386,0.69728,-2.125,0.99998,2
0.25893,0.61861,-2.125,0.99999,2
0.36246,0.55679,-2.125,0.99999,2
0.1129,0.56955,-2.125,0.99999,2
0.050135,0.61646,-2.125,0.99999,2
0.19632,0.51253,-2.125,0.99999,2
0.2915,0.44945,-2.125,0.99999,2
0.21755,0.33941,-2.125,1,2
0.11933,0.41682,-2.125,1,2
0.13047,0.21447,-2.125,1,2
0.02246,0.31898,-2.125,1,2
0.038898,0.49843,-2.125,1,2
-0.055142,0.42891,-2.125,1,2
-0.020284,0.58183,-2.125,0.99999,2
-0.1128,0.53729,-2.125,0.99999,2
-0.15627,0.65276,-2.125,0.99999,2
-0.19305,0.7785,-2.125,0.99997,2
-0.046206,0.68635,-2.125,0.99999,2
-0.062755,0.81144,-2.125,0.99997,2
1.2168,1.3217,-2.125,0.98751,1.9893
1.4171,1.1029,-2.125,0.98758,1.9894
1.577,0.8534,-2.125,0.98784,1.9896
1.6982,0.58299,-2.125,0.98759,1.9894
1.7713,0.29555,-2.125,0.98757,1.9894
1.0808,1.1738,-2.125,0.99602,1.9966
1.2633,0.98306,-2.125,0.99589,1.9965
1.4123,0.76422,-2.125,0.99573,1.9963
1.5144,0.51987,-2.125,0.99587,1.9965
1.5811,0.26374,-2.125,0.99581,1.9964
0.95827,1.0405,-2.125,0.99876,1.9989
1.1147,0.86715,-2.125,0.99879,1.999
1.2453,0.67372,-2.125,0.99876,1.9989
1.3407,0.4602,-2.125,0.99874,1.9989
1.4006,0.23349,-2.125,0.99872,1.9989
0.84044,0.91213,-2.125,0.99958,1.9996
0.9814,0.76303,-2.125,0.99958,1.9996
1.0976,0.59373,-2.125,0.99956,1.9996
1.1767,0.404,-2.125,0.99957,1.9996
1.2294,0.20484,-2.125,0.99957,1.9996
0.73585,0.79785,-2.125,0.99984,1.9999
0.85797,0.66631,-2.125,0.99984,1.9999
0.95694,0.51755,-2.125,0.99984,1.9999
1.0296,0.35395,-2.125,0.99984,1.9999
1.0751,0.17937,-2.125,0.99984,1.9999
0.63798,0.69018,-2.125,0.99993,1.9999
0.74499,0.57704,-2.125,0.99993,1.9999
0.83488,0.45155,-2.125,0.99993,1.9999
0.89254,0.30803,-2.125,0.99993,1.9999
0.93159,0.15631,-2.125,0.99993,1.9999
0.76729,0.26768,-2.125,0.99997,2
0.715,0.38682,-2.125,0.99997,2
0.78998,0.13511,-2.125,0.99997,2
0.64622,0.23353,-2.125,0.99999,2
0.61481,0.33297,-2.125,0.99998,2
0.65726,0.11926,-2.125,0.99999,2
0.53898,0.21698,-2.125,0.99999,2
0.54383,0.2951,-2.125,0.99999,2
0.53,0.11288,-2.125,0.99999,2
0.40541,0.12771,-2.125,1,2
0.27148,0.15665,-2.125,1,2
0.43784,0.24016,-2.125,1,2
0.32749,0.27969,-2.125,1,2
0.47716,0.33535,-2.125,0.99999,2
0.38859,0.38831,-2.125,0.99999,2
0.46188,0.48823,-2.125,0.99999,2
0.54889,0.59041,-2.125,0.99997,2
0.54906,0.41333,-2.125,0.99999,2
0.64195,0.49375,-2.125,0.99997,2
